age,workclass,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
23,2,9,4,5,1,4,1,0,0,72,5,<=50K
63,3,9,2,3,0,4,1,0,0,40,38,>50K
47,1,14,2,9,0,4,1,0,0,40,38,<=50K
30,2,12,2,7,5,4,0,0,0,25,38,>50K
33,2,14,2,9,0,4,1,0,0,50,38,>50K
34,1,10,4,10,1,4,0,0,0,40,38,<=50K
23,2,10,2,0,0,4,1,0,0,40,38,<=50K
42,1,10,2,0,5,4,0,0,0,40,38,<=50K
29,2,13,4,9,1,4,1,0,0,40,38,<=50K
45,2,9,0,0,1,4,0,0,0,28,38,<=50K
24,0,9,4,1,3,4,1,0,0,40,38,<=50K
44,2,10,2,9,0,4,1,0,0,40,38,>50K
27,2,5,4,2,2,4,1,0,0,40,25,<=50K
20,2,10,4,11,1,4,1,0,0,35,38,<=50K
44,2,9,6,3,4,2,0,0,0,40,38,<=50K
51,2,9,2,2,0,0,1,0,0,40,38,<=50K
20,2,9,2,6,0,4,1,0,0,40,38,<=50K
19,2,9,4,6,3,2,0,0,0,40,38,<=50K
45,3,10,2,2,0,4,1,0,0,55,38,>50K
60,2,9,2,2,0,4,1,0,0,40,38,>50K
44,4,9,2,11,5,4,0,0,0,40,38,>50K
40,2,11,2,6,0,1,1,0,0,40,38,>50K
30,2,9,2,3,5,4,0,0,0,40,38,<=50K
38,2,10,2,13,0,2,1,0,0,50,38,<=50K
23,2,9,2,13,0,4,1,0,0,60,38,<=50K
44,2,12,4,4,3,4,1,0,0,40,38,<=50K
54,1,9,2,13,0,2,1,0,0,40,38,<=50K
32,2,13,2,9,0,4,1,0,0,50,38,<=50K
50,2,2,3,2,4,4,1,0,0,40,38,<=50K
24,2,13,4,12,1,4,0,0,0,20,38,<=50K
37,2,9,2,0,5,4,0,0,0,60,38,<=50K
52,2,9,0,13,4,4,1,0,0,40,38,<=50K
38,2,10,2,13,0,4,1,0,0,40,38,<=50K
30,2,13,2,12,5,4,0,0,0,16,38,>50K
60,2,10,4,9,4,4,1,0,0,40,38,>50K
35,2,9,4,2,1,4,1,0,0,40,38,<=50K
30,2,9,4,13,1,4,1,0,0,60,38,<=50K
67,2,11,0,7,1,4,0,0,0,24,38,<=50K
46,2,13,4,2,1,4,0,0,0,40,38,<=50K
17,2,5,4,7,1,4,1,0,0,6,38,<=50K
22,2,10,4,5,3,4,1,0,0,30,38,<=50K
27,2,6,4,7,1,4,1,0,0,40,38,<=50K
23,2,9,4,7,4,4,0,0,0,35,38,<=50K
33,2,12,2,2,0,4,1,0,0,45,31,<=50K
43,4,10,2,2,0,4,1,0,0,20,38,<=50K
28,5,13,4,9,1,4,1,0,0,20,38,<=50K
41,2,9,3,2,4,4,0,0,0,40,38,<=50K
25,2,10,3,0,3,2,0,0,0,20,38,<=50K
59,1,9,2,13,0,4,1,0,0,45,38,<=50K
45,1,13,0,9,4,4,0,0,0,40,38,<=50K
40,2,9,4,7,1,4,0,0,0,35,38,<=50K
46,0,9,0,0,1,4,1,0,0,40,38,<=50K
35,2,12,4,3,1,4,0,0,0,60,38,<=50K
34,2,9,0,9,4,4,0,0,0,25,38,<=50K
33,2,13,4,2,3,4,1,0,0,20,38,<=50K
41,2,9,0,0,4,4,0,0,0,36,38,<=50K
20,2,10,4,6,3,4,1,0,0,40,38,<=50K
23,2,3,4,7,3,4,1,0,0,40,7,<=50K
26,2,10,4,9,1,4,0,0,0,35,38,<=50K
23,1,9,4,4,1,4,1,0,0,40,30,<=50K
62,1,9,2,13,0,4,1,0,0,40,38,<=50K
52,2,10,2,0,0,4,1,0,0,40,38,<=50K
58,2,10,0,7,4,4,0,0,0,42,9,<=50K
25,2,13,4,11,1,4,0,0,0,40,38,<=50K
24,2,13,4,3,1,2,1,0,0,40,38,<=50K
19,2,10,4,10,3,4,1,0,0,8,38,<=50K
43,2,10,2,3,0,4,1,0,0,40,38,<=50K
47,1,9,5,0,4,2,0,0,0,40,38,<=50K
39,2,9,0,7,4,4,0,0,0,40,38,<=50K
32,2,11,4,2,1,4,1,0,0,45,38,<=50K
34,2,10,2,9,0,4,1,0,0,50,38,>50K
28,2,9,0,2,1,4,1,0,0,45,38,<=50K
25,2,10,4,0,1,0,0,0,0,20,38,<=50K
34,2,13,2,9,0,4,1,0,0,50,38,>50K
24,1,10,0,5,1,2,1,0,0,50,38,<=50K
37,1,10,2,12,0,4,1,0,0,45,38,>50K
44,2,10,0,6,4,4,1,0,0,58,38,>50K
28,2,10,2,11,5,4,0,0,0,40,38,<=50K
42,2,13,2,3,0,4,1,0,0,40,38,>50K
74,2,10,0,0,1,4,0,0,0,9,38,<=50K
38,4,9,2,2,0,4,1,0,0,50,38,<=50K
44,4,14,2,9,0,4,1,0,0,40,38,<=50K
44,2,7,0,6,4,3,0,0,0,46,32,<=50K
26,2,9,4,6,1,4,1,0,0,40,38,<=50K
36,2,9,2,7,0,2,1,0,0,40,38,<=50K
41,2,12,2,3,5,4,0,0,0,50,38,>50K
39,1,8,2,12,0,4,1,0,0,50,38,<=50K
57,2,2,6,8,1,2,0,0,0,30,38,<=50K
29,2,11,5,2,1,4,1,0,0,40,38,<=50K
31,3,13,4,4,1,4,0,0,0,45,38,<=50K
44,2,10,2,13,0,4,1,0,0,40,38,<=50K
29,2,16,4,9,3,4,1,0,0,40,38,<=50K
30,2,10,4,5,4,4,0,0,0,40,38,<=50K
27,2,9,4,13,1,4,1,0,0,40,38,<=50K
27,2,10,2,11,0,4,1,0,0,50,38,<=50K
32,2,9,4,5,1,4,0,0,0,45,38,<=50K
58,2,6,2,7,5,4,0,0,0,8,38,<=50K
35,1,10,2,10,0,4,1,0,0,40,38,<=50K
21,2,9,4,5,3,4,1,0,0,36,38,<=50K
28,2,10,4,2,4,4,1,0,0,40,38,<=50K
46,4,10,0,3,1,4,1,0,0,50,38,<=50K
36,4,9,5,7,4,4,0,0,0,40,38,<=50K
72,2,7,6,0,4,4,0,0,0,40,38,<=50K
35,2,9,2,6,5,2,0,0,0,40,38,<=50K
33,0,11,0,2,4,2,0,0,0,40,38,>50K
69,2,7,4,6,1,4,0,0,0,40,38,<=50K
35,2,9,2,6,0,4,1,0,0,40,38,<=50K
34,2,9,2,12,5,4,0,0,0,32,38,<=50K
30,2,7,2,7,0,4,1,0,0,40,25,<=50K
28,2,13,4,13,1,4,1,0,0,55,38,<=50K
54,2,13,2,11,0,4,1,0,0,35,38,>50K
47,2,10,2,9,0,4,1,0,0,50,38,>50K
24,2,9,4,5,4,2,0,0,0,40,38,<=50K
52,4,13,2,9,0,4,1,0,0,60,38,>50K
20,2,9,4,5,3,0,1,0,0,48,38,<=50K
45,2,4,5,7,4,4,0,0,0,40,25,<=50K
29,4,9,5,2,1,4,1,0,0,35,38,<=50K
47,2,14,0,3,4,4,1,0,0,42,38,<=50K
24,2,9,4,2,3,4,1,0,0,40,38,<=50K
51,2,9,2,9,0,4,1,0,0,40,38,<=50K
17,2,7,4,11,3,4,1,0,0,12,38,<=50K
27,2,16,4,9,1,4,0,0,0,70,38,<=50K
29,2,13,2,3,5,4,1,0,0,40,38,>50K
36,4,12,0,11,4,4,0,0,0,35,38,<=50K
58,1,13,4,9,1,4,0,0,0,40,38,<=50K
26,4,10,2,2,0,4,1,0,0,45,38,<=50K
57,2,9,2,11,0,4,1,0,0,40,38,>50K
59,2,9,2,2,0,4,1,0,0,40,38,<=50K
27,2,9,2,6,0,4,1,0,0,40,38,<=50K
31,4,13,4,12,1,4,1,0,0,40,38,<=50K
21,2,10,4,11,3,4,0,0,0,24,38,<=50K
29,2,10,4,0,1,4,1,0,0,60,38,<=50K
18,2,7,4,7,3,4,1,0,0,40,38,<=50K
57,3,13,0,9,1,4,1,0,0,80,38,<=50K
60,2,4,4,13,1,4,1,0,0,48,38,>50K
23,2,13,4,0,3,4,0,0,0,40,38,<=50K
27,2,9,4,11,3,4,1,0,0,40,38,<=50K
49,2,13,4,9,1,4,0,0,0,45,38,<=50K
32,2,13,4,12,1,4,1,0,0,40,38,<=50K
19,2,10,4,0,3,4,1,0,0,28,38,<=50K
60,2,4,0,7,1,4,0,0,0,40,38,<=50K
42,1,5,2,7,0,4,1,0,0,40,38,<=50K
35,4,12,4,4,1,4,1,0,0,40,38,<=50K
48,2,9,4,0,4,2,0,0,0,37,38,<=50K
51,2,14,2,2,0,4,1,0,0,40,38,>50K
29,2,9,4,2,1,0,1,0,0,40,38,<=50K
36,1,9,5,3,1,2,1,0,0,40,38,<=50K
17,2,6,4,7,3,4,0,0,0,21,38,<=50K
24,2,9,4,2,1,4,1,0,0,40,38,<=50K
24,2,9,2,5,0,4,1,0,0,50,38,<=50K
27,2,13,4,7,3,4,0,0,0,20,38,<=50K
39,2,9,4,5,3,4,1,0,0,60,38,<=50K
30,2,9,2,13,0,2,1,0,0,45,38,<=50K
50,4,9,2,3,0,4,1,0,0,32,38,<=50K
52,3,13,2,11,0,4,1,0,0,55,38,<=50K
23,2,13,4,11,3,4,0,0,0,20,38,<=50K
45,2,7,6,7,1,2,0,0,0,20,38,<=50K
65,2,5,6,8,4,2,0,0,0,24,38,<=50K
29,2,11,2,13,0,4,1,0,0,55,38,<=50K
47,2,5,3,5,4,4,1,0,0,40,7,<=50K
30,2,9,4,4,3,2,1,0,0,60,38,<=50K
34,2,9,2,11,0,4,1,0,0,45,38,>50K
38,4,9,2,11,0,4,1,0,0,64,38,<=50K
33,2,10,2,3,0,4,1,0,0,40,38,>50K
49,2,13,2,11,0,4,1,0,0,26,38,>50K
47,4,10,4,7,4,2,0,0,0,40,38,<=50K
49,1,6,5,7,4,2,0,0,0,40,38,<=50K
30,2,13,2,0,5,2,0,0,0,40,38,>50K
58,4,9,2,2,0,4,1,0,0,60,38,<=50K
19,2,9,4,7,3,4,0,0,0,14,38,<=50K
21,2,13,4,5,1,4,1,0,0,40,38,<=50K
47,3,3,2,13,0,4,1,0,0,50,4,<=50K
52,4,16,2,9,0,4,1,0,0,60,38,>50K
26,2,9,0,2,1,4,1,0,0,55,38,<=50K
60,2,9,2,2,0,4,1,0,0,40,38,<=50K
21,2,10,4,5,3,4,1,0,0,40,38,<=50K
31,2,10,2,2,0,4,1,0,0,45,38,<=50K
50,3,16,5,9,1,4,1,0,0,40,38,>50K
31,1,9,0,0,4,4,0,0,0,40,38,<=50K
71,2,9,2,2,0,4,1,0,0,15,38,<=50K
30,5,13,2,12,0,4,1,0,0,40,38,>50K
20,2,10,4,7,3,4,1,0,0,20,38,<=50K
35,2,16,2,9,0,1,1,0,0,40,35,>50K
38,5,10,5,3,1,4,0,0,0,45,38,<=50K
27,2,9,4,6,3,4,0,0,0,32,38,<=50K
29,5,10,4,0,4,1,0,0,0,40,29,<=50K
34,2,9,2,2,0,4,1,0,0,45,38,<=50K
44,2,4,2,2,0,4,1,0,0,35,38,<=50K
43,2,9,2,6,0,4,1,0,0,40,38,>50K
44,4,8,2,5,0,2,1,0,0,40,38,>50K
35,2,14,4,11,1,4,1,0,0,60,38,<=50K
27,2,10,4,9,1,4,1,0,0,40,38,<=50K
43,1,14,4,9,1,4,1,0,0,38,38,<=50K
20,2,10,4,11,1,4,0,0,0,25,38,<=50K
42,2,9,2,2,0,2,1,0,0,40,38,>50K
48,0,10,0,3,1,4,1,0,0,40,38,<=50K
17,4,7,4,4,3,4,1,0,0,10,38,<=50K
33,2,13,2,3,0,4,1,0,0,40,38,>50K
50,3,9,2,11,0,4,1,0,0,50,38,>50K
17,2,8,4,7,3,4,1,0,0,16,38,<=50K
32,2,10,2,0,0,4,1,0,0,40,25,<=50K
31,2,9,4,2,1,4,1,0,0,45,38,<=50K
58,4,9,6,3,1,4,1,0,0,50,38,<=50K
29,1,9,4,10,3,4,1,0,0,48,38,<=50K
37,2,11,2,2,0,4,1,0,0,40,31,>50K
34,4,9,2,2,0,4,1,0,0,40,38,>50K
23,1,10,5,3,4,2,1,0,0,40,38,<=50K
18,5,7,4,0,3,4,0,0,0,5,38,<=50K
34,2,9,0,3,1,4,0,0,0,40,38,<=50K
45,1,13,2,9,5,4,0,0,0,55,38,<=50K
41,2,14,4,3,1,4,1,0,0,35,5,<=50K
26,2,9,4,7,2,4,1,0,0,30,38,<=50K
54,1,10,2,4,0,4,1,0,0,40,38,<=50K
24,2,10,4,6,3,2,0,0,0,45,38,<=50K
42,2,10,2,9,0,4,1,0,0,50,38,<=50K
20,2,10,4,9,3,4,1,0,0,20,38,<=50K
23,5,13,4,12,1,4,0,0,0,20,38,<=50K
35,2,14,4,9,1,4,1,0,0,60,38,>50K
30,2,13,4,9,3,4,0,0,0,40,30,<=50K
19,2,9,4,11,3,4,0,0,0,20,38,<=50K
36,1,13,4,9,1,4,1,0,0,50,38,<=50K
21,2,10,4,5,3,4,1,0,0,30,38,<=50K
31,4,10,2,2,0,4,1,0,0,40,38,<=50K
44,2,13,0,3,3,4,0,0,0,50,38,>50K
40,2,8,2,7,0,2,1,0,0,40,22,<=50K
45,2,10,4,11,1,2,1,0,0,40,38,<=50K
60,2,9,2,2,0,4,1,0,0,35,38,<=50K
18,2,7,4,7,2,4,1,0,0,25,38,<=50K
28,2,13,2,9,0,4,1,0,0,40,38,<=50K
36,2,10,0,0,4,2,0,0,0,40,38,<=50K
36,1,13,0,0,4,4,0,0,0,35,15,<=50K
31,2,9,5,7,4,2,0,0,0,40,38,<=50K
33,2,9,2,6,0,4,1,0,0,40,38,<=50K
19,5,9,4,12,3,4,0,0,0,40,38,<=50K
22,2,10,4,11,3,4,0,0,0,15,38,<=50K
34,2,13,2,3,0,4,1,0,0,45,38,>50K
33,2,9,4,7,1,4,1,0,0,40,38,<=50K
50,1,9,2,3,0,4,1,0,0,42,38,>50K
44,2,9,2,11,5,4,0,0,0,40,38,<=50K
20,2,10,4,7,1,4,0,0,0,20,38,<=50K
31,2,9,2,7,0,4,1,0,0,40,25,<=50K
23,2,10,4,7,1,4,0,0,0,24,38,<=50K
55,2,10,0,0,1,1,0,0,0,40,38,<=50K
25,2,11,4,7,3,4,0,0,0,15,38,<=50K
36,2,10,4,11,1,2,0,0,0,36,38,<=50K
43,5,13,2,9,0,4,1,0,0,50,38,<=50K
42,2,13,2,12,0,4,1,0,0,40,38,>50K
19,2,10,4,7,2,4,0,0,0,25,38,<=50K
55,4,9,2,13,0,4,1,0,0,72,38,<=50K
26,2,11,4,12,3,4,1,0,0,40,38,<=50K
17,2,8,4,5,3,4,1,0,0,20,38,<=50K
42,1,13,2,9,5,4,0,0,0,40,38,>50K
32,2,10,4,0,3,2,0,0,0,40,38,<=50K
29,2,7,4,2,3,2,1,0,0,40,13,<=50K
46,5,13,2,9,0,4,1,0,0,37,38,<=50K
22,2,13,4,9,4,4,1,0,0,20,38,<=50K
58,4,6,2,2,0,4,1,0,0,40,38,<=50K
23,2,9,4,13,4,4,1,0,0,50,38,<=50K
39,2,9,4,5,1,4,1,0,0,40,38,<=50K
27,2,11,4,2,3,4,1,0,0,38,38,<=50K
54,2,9,2,13,0,4,1,0,0,40,38,>50K
33,1,13,4,9,1,4,0,0,0,45,38,<=50K
46,0,9,2,0,5,4,0,0,0,40,38,>50K
37,2,9,4,4,1,2,1,0,0,40,38,<=50K
36,2,9,4,7,1,4,0,0,0,18,38,<=50K
59,1,9,2,0,5,4,0,0,0,38,38,>50K
34,1,9,0,10,4,4,1,0,0,40,31,<=50K
53,3,16,2,3,0,4,1,0,0,70,38,>50K
51,2,13,4,11,1,4,1,0,0,55,38,>50K
32,2,6,5,7,4,4,0,0,0,42,38,<=50K
31,5,10,3,7,2,4,1,0,0,40,38,<=50K
22,2,10,2,11,5,4,0,0,0,30,10,<=50K
47,4,13,0,11,1,4,0,0,0,50,38,<=50K
32,2,9,4,6,1,4,1,0,0,40,38,<=50K
26,2,10,4,4,1,4,0,0,0,38,38,<=50K
37,2,3,5,4,1,4,1,0,0,32,12,<=50K
31,2,9,0,2,4,4,1,0,0,55,38,<=50K
37,2,11,2,12,5,4,0,0,0,24,38,>50K
55,2,9,4,11,1,4,1,0,0,38,38,<=50K
23,1,11,0,12,1,4,1,0,0,56,38,<=50K
36,2,10,0,0,4,4,0,0,0,40,38,<=50K
43,2,13,2,11,0,4,1,0,0,50,38,>50K
54,2,10,4,12,1,4,1,0,0,40,38,<=50K
40,2,11,2,3,0,4,1,0,0,50,38,>50K
41,4,10,2,3,0,4,1,0,0,60,38,<=50K
40,2,13,4,11,1,3,0,0,0,55,38,>50K
42,2,10,0,0,1,2,0,0,0,38,38,<=50K
18,2,8,4,6,3,4,1,0,0,30,38,<=50K
48,2,11,2,12,0,4,1,0,0,50,38,>50K
41,3,13,2,12,0,4,1,0,0,40,38,<=50K
60,2,9,2,13,0,4,1,0,0,60,38,>50K
22,2,10,4,7,2,2,1,0,0,20,38,<=50K
61,2,9,2,6,0,4,1,0,0,40,38,<=50K
25,2,9,4,6,1,2,1,0,0,40,38,<=50K
46,2,14,4,12,1,4,1,0,0,35,38,>50K
43,2,12,0,2,1,4,1,0,0,40,38,<=50K
68,4,7,4,4,4,4,1,0,0,20,38,<=50K
31,2,9,0,0,4,4,0,0,0,38,38,<=50K
17,2,7,4,11,3,4,0,0,0,20,38,<=50K
64,2,13,2,9,0,4,1,0,0,40,38,>50K
20,2,9,4,13,3,4,1,0,0,30,38,<=50K
30,2,9,5,7,3,4,0,0,0,36,38,<=50K
43,2,10,0,3,1,4,1,0,0,45,38,<=50K
22,2,10,4,0,3,4,1,0,0,40,38,<=50K
17,2,6,4,4,3,4,1,0,0,20,38,<=50K
47,4,9,2,7,5,4,0,0,0,75,21,<=50K
41,2,11,4,9,1,4,0,0,0,60,38,<=50K
56,2,10,2,2,0,4,1,0,0,50,38,>50K
64,2,9,2,13,0,4,1,0,0,45,38,<=50K
47,2,9,2,13,0,4,1,0,0,50,38,>50K
48,2,11,4,0,4,4,1,0,0,40,38,<=50K
31,2,14,4,9,1,4,0,0,0,46,38,<=50K
29,2,11,4,12,3,4,1,0,0,40,38,<=50K
30,2,9,6,0,1,4,0,0,0,40,38,<=50K
62,2,9,6,7,1,4,0,0,0,40,38,<=50K
39,2,9,5,6,4,4,0,0,0,24,38,<=50K
43,2,10,4,0,1,4,1,0,0,25,38,<=50K
24,3,13,4,11,3,4,1,0,0,40,38,<=50K
26,2,10,4,5,3,4,1,0,0,40,38,<=50K
73,4,9,2,3,0,4,1,0,0,40,38,<=50K
55,2,9,2,6,0,4,1,0,0,40,38,<=50K
25,2,9,0,0,1,4,1,0,0,40,38,<=50K
41,2,13,0,9,1,4,0,0,0,50,38,>50K
24,2,13,4,3,1,4,1,0,0,50,38,<=50K
63,2,9,6,4,1,4,1,0,0,6,38,<=50K
17,2,7,4,11,3,4,1,0,0,20,38,<=50K
35,2,10,2,2,0,4,1,0,0,50,38,<=50K
51,2,10,2,9,0,4,1,0,0,40,38,>50K
62,1,13,6,9,1,4,0,0,0,48,38,<=50K
43,2,10,0,9,1,4,1,0,0,40,38,<=50K
40,1,9,0,7,1,4,0,0,0,50,38,<=50K
37,2,13,2,3,0,4,1,0,0,45,38,>50K
39,2,13,2,2,0,4,1,0,0,40,38,<=50K
31,2,9,4,2,3,4,1,0,0,18,38,<=50K
61,2,14,6,9,1,4,0,0,0,40,38,>50K
26,2,11,0,0,1,4,0,0,0,55,38,<=50K
46,4,9,2,11,0,4,1,0,0,50,38,<=50K
26,2,13,4,9,1,4,0,0,0,40,38,<=50K
48,5,16,0,9,3,4,1,0,0,50,38,>50K
34,2,9,4,13,3,4,1,0,0,40,38,<=50K
34,1,9,4,0,3,4,0,0,0,40,38,<=50K
59,2,9,2,7,0,4,1,0,0,40,38,>50K
34,2,13,4,9,3,4,0,0,0,40,38,<=50K
49,2,13,4,3,1,4,0,0,0,56,38,>50K
18,2,7,4,0,3,4,0,0,0,20,38,<=50K
43,2,9,2,4,0,4,1,0,0,40,25,<=50K
48,2,7,2,3,0,4,1,0,0,50,38,<=50K
28,3,10,2,3,0,4,1,0,0,70,38,<=50K
33,2,9,2,6,0,4,1,0,0,40,38,<=50K
24,2,10,4,11,1,4,0,0,0,15,38,<=50K
21,2,6,4,5,1,4,1,0,0,40,38,<=50K
17,2,7,4,11,3,4,1,0,0,28,38,<=50K
39,2,10,2,4,0,4,1,0,0,50,38,>50K
29,4,13,5,9,3,4,1,0,0,40,38,<=50K
44,2,13,2,3,0,4,1,0,0,40,38,>50K
24,2,10,4,13,3,4,1,0,0,50,38,<=50K
55,2,3,0,7,4,2,1,0,0,25,38,<=50K
41,2,13,2,3,0,4,1,0,0,60,38,>50K
23,2,9,4,5,4,2,0,0,0,7,38,<=50K
38,2,11,0,0,4,4,0,0,0,40,38,<=50K
39,2,9,2,13,0,4,1,0,0,40,38,>50K
19,2,9,4,0,1,4,0,0,0,30,38,<=50K
49,2,5,0,6,1,4,0,0,0,40,38,<=50K
32,2,13,2,0,2,4,1,0,0,40,29,>50K
27,2,9,2,2,0,4,1,0,0,70,38,<=50K
38,2,13,2,11,0,4,1,0,0,50,38,>50K
33,2,10,2,2,5,4,0,0,0,60,38,<=50K
23,2,13,4,3,3,4,1,0,0,28,38,<=50K
54,4,9,2,11,0,2,1,0,0,40,38,<=50K
35,4,13,4,3,1,4,1,0,0,40,38,<=50K
28,2,11,2,0,5,1,0,0,0,40,18,<=50K
42,4,15,2,4,0,4,1,0,0,65,38,>50K
40,2,14,2,9,0,4,1,0,0,40,38,<=50K
47,2,10,0,11,3,4,1,0,0,55,38,<=50K
22,2,13,4,3,3,4,0,0,0,50,38,<=50K
30,2,13,2,3,0,4,1,0,0,45,38,>50K
28,2,9,2,12,0,4,1,0,0,40,38,<=50K
63,1,4,2,7,0,4,1,0,0,55,38,<=50K
51,4,5,2,2,0,4,1,0,0,20,38,<=50K
22,2,9,4,5,3,4,0,0,0,40,38,<=50K
35,2,9,4,11,1,4,1,0,0,45,38,<=50K
46,2,9,0,6,1,4,0,0,0,38,38,<=50K
37,2,10,0,6,1,4,1,0,0,52,38,<=50K
24,2,13,4,9,3,2,1,0,0,15,38,<=50K
37,4,9,0,5,3,4,1,0,0,10,38,<=50K
53,2,10,2,12,0,4,1,0,0,40,38,<=50K
27,2,9,4,11,1,4,1,0,0,30,38,<=50K
38,2,10,0,2,1,4,1,0,0,44,38,<=50K
53,4,6,2,4,0,4,1,0,0,60,38,<=50K
34,2,10,4,2,1,4,1,0,0,40,38,<=50K
23,2,9,4,11,3,2,1,0,0,40,38,<=50K
43,2,14,2,9,5,1,0,0,0,50,34,<=50K
67,3,9,2,3,0,1,1,0,0,40,38,>50K
81,4,9,2,3,0,4,1,0,0,30,38,<=50K
21,2,10,4,7,3,4,1,0,0,20,38,<=50K
23,2,10,4,11,1,4,1,0,0,25,38,<=50K
25,2,10,4,13,4,4,1,0,0,40,38,<=50K
42,2,3,2,6,5,4,0,0,0,38,25,<=50K
38,2,10,2,0,5,2,0,0,0,40,38,<=50K
32,2,9,2,6,0,4,1,0,0,40,38,<=50K
37,2,9,2,6,0,4,1,0,0,40,38,<=50K
51,2,14,2,3,0,4,1,0,0,60,38,>50K
22,2,10,4,11,1,4,0,0,0,42,38,<=50K
33,2,2,3,8,1,4,0,0,0,40,12,<=50K
42,2,9,0,6,1,4,1,0,0,55,38,<=50K
51,1,1,2,7,0,4,1,0,0,40,38,<=50K
23,2,9,2,0,5,4,0,0,0,40,25,<=50K
37,2,9,2,2,0,4,1,0,0,99,38,>50K
47,2,14,4,9,1,4,0,0,0,25,38,<=50K
33,2,9,2,2,0,4,1,0,0,30,38,<=50K
31,2,13,4,11,1,4,1,0,0,40,38,>50K
31,2,12,0,7,4,0,0,0,0,40,38,<=50K
35,2,9,2,6,0,2,1,0,0,40,38,<=50K
38,3,9,2,3,0,4,1,0,0,40,38,>50K
18,2,9,4,7,1,4,0,0,0,45,38,<=50K
20,2,9,2,6,0,4,1,0,0,40,38,<=50K
54,1,10,0,3,4,2,0,0,0,35,38,<=50K
40,2,10,0,0,4,4,0,0,0,40,38,<=50K
43,2,10,0,2,4,4,1,0,0,35,38,<=50K
44,4,10,0,4,4,4,1,0,0,40,38,<=50K
44,5,9,2,9,5,4,0,0,0,40,38,>50K
43,2,14,2,3,0,4,1,0,0,43,38,>50K
51,2,4,6,7,4,2,0,0,0,40,38,<=50K
18,2,9,4,7,3,4,0,0,0,20,38,<=50K
51,2,10,2,3,0,4,1,0,0,40,38,<=50K
44,3,10,2,11,0,4,1,0,0,70,38,>50K
33,1,6,0,13,1,4,1,0,0,40,38,<=50K
33,4,13,2,3,0,4,1,0,0,40,38,>50K
42,2,12,2,3,0,4,1,0,0,40,38,>50K
25,2,10,2,9,0,4,1,0,0,45,38,<=50K
32,2,9,0,6,1,4,0,0,0,38,38,<=50K
32,2,13,2,2,0,4,1,0,0,70,25,<=50K
36,2,6,0,3,4,4,0,0,0,40,38,<=50K
28,2,9,2,13,0,4,1,0,0,40,38,<=50K
20,2,9,4,7,3,4,0,0,0,20,38,<=50K
35,3,10,2,11,0,4,1,0,0,60,38,>50K
55,4,9,2,2,0,4,1,0,0,20,38,<=50K
48,2,13,2,3,0,1,1,0,0,40,18,>50K
34,2,9,2,2,0,4,1,0,0,35,38,>50K
28,2,13,4,12,1,4,0,0,0,35,38,<=50K
37,2,9,2,2,0,4,1,0,0,40,38,<=50K
44,2,9,4,13,4,4,1,0,0,70,38,<=50K
25,2,10,4,11,1,4,0,0,0,40,38,<=50K
40,5,14,2,9,0,4,1,0,0,35,38,>50K
34,2,9,0,5,3,4,1,0,0,40,38,<=50K
49,2,9,4,0,1,4,0,0,0,44,38,<=50K
22,2,12,4,0,1,4,0,0,0,40,38,<=50K
60,4,9,4,4,4,4,1,0,0,42,38,<=50K
45,1,9,6,10,1,4,1,0,0,40,38,>50K
63,2,11,0,7,1,4,0,0,0,20,38,<=50K
41,2,9,4,2,3,2,0,0,0,35,38,<=50K
47,2,9,0,0,4,4,0,0,0,40,38,<=50K
44,2,9,0,2,4,4,1,0,0,40,38,<=50K
41,2,11,2,6,0,4,1,0,0,40,38,<=50K
50,4,9,2,2,0,4,1,0,0,30,38,<=50K
47,2,9,2,0,0,4,1,0,0,50,38,>50K
35,2,9,4,3,1,4,1,0,0,45,38,<=50K
56,2,9,2,3,0,4,1,0,0,55,38,>50K
45,2,14,0,9,1,4,1,0,0,45,38,<=50K
48,0,13,0,3,4,4,1,0,0,58,38,>50K
20,2,10,4,7,3,4,1,0,0,40,38,<=50K
38,5,9,2,9,5,4,0,0,0,40,38,>50K
23,1,13,4,9,3,4,0,0,0,60,38,<=50K
31,2,9,4,7,3,4,1,0,0,16,38,<=50K
58,2,13,2,0,0,4,1,0,0,40,38,<=50K
66,2,9,5,6,1,2,1,0,0,40,38,<=50K
39,3,9,2,3,0,4,1,0,0,40,38,>50K
26,2,10,2,11,0,4,1,0,0,50,10,<=50K
51,2,9,0,6,1,4,0,0,0,40,38,<=50K
34,2,11,4,13,3,4,1,0,0,40,38,<=50K
42,2,10,2,9,0,4,1,0,0,44,38,>50K
38,2,14,2,9,0,4,1,0,0,25,38,<=50K
48,2,4,2,5,0,4,1,0,0,40,38,<=50K
33,2,11,2,12,5,4,0,0,0,40,38,>50K
51,2,9,6,7,4,4,0,0,0,32,38,<=50K
22,2,9,0,2,1,4,1,0,0,40,38,<=50K
41,2,10,4,2,1,4,1,0,0,50,23,<=50K
48,1,14,2,9,0,4,1,0,0,35,38,>50K
42,2,9,5,11,1,4,0,0,0,30,38,<=50K
34,2,10,2,7,0,4,1,0,0,40,38,<=50K
23,2,9,4,6,4,2,0,0,0,40,38,<=50K
56,2,9,2,7,0,4,1,0,0,50,40,<=50K
45,2,9,2,3,0,4,1,0,0,55,38,>50K
48,2,6,2,0,5,4,0,0,0,40,38,<=50K
